Description,InvoiceMonth,TotalPrice
SMALL CHINESE STYLE SCISSOR,2011-12-01,29.4
SMALL FAIRY CAKE FRIDGE MAGNETS,2009-12-01,367.8
SMALL FAIRY CAKE FRIDGE MAGNETS,2010-01-01,39.6
SMALL FAIRY CAKE FRIDGE MAGNETS,2010-02-01,6467.6
SMALL GLASS HEART TRINKET POT,2009-12-01,1763.7
SMALL GLASS HEART TRINKET POT,2010-01-01,1602.9
SMALL GLASS HEART TRINKET POT,2010-02-01,492.6
SMALL GLASS HEART TRINKET POT,2010-03-01,1658.7
SMALL GLASS HEART TRINKET POT,2010-04-01,496.5
SMALL GLASS HEART TRINKET POT,2010-05-01,1205.4
SMALL GLASS HEART TRINKET POT,2010-06-01,876.0
SMALL GLASS HEART TRINKET POT,2010-07-01,747.6
SMALL GLASS HEART TRINKET POT,2010-08-01,616.5
SMALL GLASS HEART TRINKET POT,2010-09-01,609.6
SMALL GLASS HEART TRINKET POT,2010-10-01,1280.7
SMALL GLASS HEART TRINKET POT,2010-11-01,1848.6
SMALL GLASS HEART TRINKET POT,2010-12-01,1107.0
SMALL GLASS HEART TRINKET POT,2011-01-01,537.6
SMALL GLASS HEART TRINKET POT,2011-02-01,699.0
SMALL GLASS HEART TRINKET POT,2011-03-01,614.4
SMALL GLASS HEART TRINKET POT,2011-04-01,505.7
SMALL GLASS HEART TRINKET POT,2011-05-01,517.2
SMALL GLASS HEART TRINKET POT,2011-06-01,495.3
SMALL GLASS HEART TRINKET POT,2011-07-01,391.4
SMALL GLASS HEART TRINKET POT,2011-08-01,405.9
SMALL GLASS HEART TRINKET POT,2011-09-01,772.5
SMALL GLASS HEART TRINKET POT,2011-10-01,538.93
SMALL GLASS HEART TRINKET POT,2011-11-01,715.73
SMALL GLASS HEART TRINKET POT,2011-12-01,404.4
SMALL HEART FLOWERS HOOK,2009-12-01,259.25
SMALL HEART FLOWERS HOOK,2010-01-01,198.9
SMALL HEART FLOWERS HOOK,2010-02-01,382.37
SMALL HEART FLOWERS HOOK,2010-03-01,523.47
SMALL HEART FLOWERS HOOK,2010-04-01,252.45
SMALL HEART FLOWERS HOOK,2010-05-01,300.9
SMALL HEART FLOWERS HOOK,2010-06-01,500.65
SMALL HEART FLOWERS HOOK,2010-07-01,317.05
SMALL HEART FLOWERS HOOK,2010-08-01,240.55
SMALL HEART FLOWERS HOOK,2010-09-01,280.5
SMALL HEART FLOWERS HOOK,2010-10-01,314.37
SMALL HEART FLOWERS HOOK,2010-11-01,137.7
SMALL HEART FLOWERS HOOK,2010-12-01,173.4
SMALL HEART FLOWERS HOOK,2011-01-01,96.9
SMALL HEART FLOWERS HOOK,2011-02-01,159.8
SMALL HEART FLOWERS HOOK,2011-03-01,172.55
SMALL HEART FLOWERS HOOK,2011-04-01,103.76
SMALL HEART FLOWERS HOOK,2011-05-01,113.05
SMALL HEART FLOWERS HOOK,2011-06-01,161.5
SMALL HEART FLOWERS HOOK,2011-07-01,124.95
SMALL HEART FLOWERS HOOK,2011-08-01,56.95
SMALL HEART FLOWERS HOOK,2011-09-01,120.75
SMALL HEART FLOWERS HOOK,2011-10-01,64.89
SMALL HEART FLOWERS HOOK,2011-11-01,78.77
SMALL HEART FLOWERS HOOK,2011-12-01,33.43
SMALL HEART MEASURING SPOONS,2009-12-01,318.35
SMALL HEART MEASURING SPOONS,2010-01-01,303.45
SMALL HEART MEASURING SPOONS,2010-02-01,187.85
SMALL HEART MEASURING SPOONS,2010-03-01,269.45
SMALL HEART MEASURING SPOONS,2010-04-01,124.1
SMALL HEART MEASURING SPOONS,2010-05-01,255.85
SMALL HEART MEASURING SPOONS,2010-06-01,112.2
SMALL HEART MEASURING SPOONS,2010-07-01,139.4
SMALL HEART MEASURING SPOONS,2010-08-01,181.05
SMALL HEART MEASURING SPOONS,2010-09-01,243.55
SMALL HEART MEASURING SPOONS,2010-10-01,233.75
SMALL HEART MEASURING SPOONS,2010-11-01,484.77
SMALL HEART MEASURING SPOONS,2010-12-01,277.1
SMALL HEART MEASURING SPOONS,2011-01-01,207.4
SMALL HEART MEASURING SPOONS,2011-02-01,142.8
SMALL HEART MEASURING SPOONS,2011-03-01,197.2
SMALL HEART MEASURING SPOONS,2011-04-01,111.35
SMALL HEART MEASURING SPOONS,2011-05-01,95.2
SMALL HEART MEASURING SPOONS,2011-06-01,78.2
SMALL HEART MEASURING SPOONS,2011-07-01,50.15
SMALL HEART MEASURING SPOONS,2011-08-01,99.45
SMALL HEART MEASURING SPOONS,2011-09-01,118.93
SMALL HEART MEASURING SPOONS,2011-10-01,313.83
SMALL HEART MEASURING SPOONS,2011-11-01,277.84
SMALL HEART MEASURING SPOONS,2011-12-01,130.13
SMALL IVORY HEART WALL ORGANISER,2011-04-01,214.65
SMALL IVORY HEART WALL ORGANISER,2011-05-01,586.45
SMALL IVORY HEART WALL ORGANISER,2011-06-01,86.25
SMALL IVORY HEART WALL ORGANISER,2011-07-01,207.0
SMALL IVORY HEART WALL ORGANISER,2011-08-01,482.9
SMALL IVORY HEART WALL ORGANISER,2011-09-01,749.3
SMALL IVORY HEART WALL ORGANISER,2011-10-01,1736.51
SMALL IVORY HEART WALL ORGANISER,2011-11-01,953.81
SMALL IVORY HEART WALL ORGANISER,2011-12-01,52.71
SMALL POPCORN HOLDER,2010-02-01,934.07
SMALL POPCORN HOLDER,2010-03-01,603.78
SMALL POPCORN HOLDER,2010-04-01,1129.1
SMALL POPCORN HOLDER,2010-05-01,598.46
SMALL POPCORN HOLDER,2010-06-01,1340.63
SMALL POPCORN HOLDER,2010-07-01,1609.85
SMALL POPCORN HOLDER,2010-08-01,1902.54
SMALL POPCORN HOLDER,2010-09-01,2102.3
SMALL POPCORN HOLDER,2010-10-01,3767.48
SMALL POPCORN HOLDER,2010-11-01,4741.1
SMALL POPCORN HOLDER,2010-12-01,2447.47
SMALL POPCORN HOLDER,2011-01-01,1299.45
SMALL POPCORN HOLDER,2011-02-01,1864.57
SMALL POPCORN HOLDER,2011-03-01,1575.5
SMALL POPCORN HOLDER,2011-04-01,1384.73
SMALL POPCORN HOLDER,2011-05-01,4978.5
SMALL POPCORN HOLDER,2011-06-01,834.75
SMALL POPCORN HOLDER,2011-07-01,30.6
SMALL POPCORN HOLDER,2011-08-01,72.0
SMALL POPCORN HOLDER,2011-09-01,112.8
SMALL RED RETROSPOT MUG IN BOX,2010-04-01,71.25
SMALL RED RETROSPOT MUG IN BOX,2010-05-01,101.25
SMALL RED RETROSPOT MUG IN BOX,2010-06-01,202.5
SMALL RED RETROSPOT MUG IN BOX,2010-07-01,268.29
SMALL RED RETROSPOT MUG IN BOX,2010-08-01,135.0
SMALL RED RETROSPOT MUG IN BOX,2010-09-01,410.79
SMALL RED RETROSPOT MUG IN BOX,2010-10-01,513.75
SMALL RED RETROSPOT MUG IN BOX,2010-11-01,356.25
SMALL RED RETROSPOT MUG IN BOX,2010-12-01,221.25
SMALL RED RETROSPOT MUG IN BOX,2011-01-01,57.84
SMALL RED RETROSPOT MUG IN BOX,2011-02-01,26.25
SMALL RED RETROSPOT MUG IN BOX,2011-03-01,56.25
SMALL RED RETROSPOT MUG IN BOX,2011-04-01,41.25
SMALL RED RETROSPOT MUG IN BOX,2011-05-01,22.5
SMALL RED RETROSPOT MUG IN BOX,2011-06-01,189.54
SMALL RED RETROSPOT MUG IN BOX,2011-07-01,70.68
SMALL RED RETROSPOT MUG IN BOX,2011-08-01,296.01
SMALL RED RETROSPOT MUG IN BOX,2011-09-01,193.21
SMALL RED RETROSPOT MUG IN BOX,2011-10-01,221.09
SMALL RED RETROSPOT MUG IN BOX,2011-11-01,676.06
SMALL RED RETROSPOT MUG IN BOX,2011-12-01,11.25
SMALL RED RETROSPOT WINDMILL,2010-03-01,3.75
SMALL RED RETROSPOT WINDMILL,2010-04-01,373.52
SMALL RED RETROSPOT WINDMILL,2010-05-01,560.14
SMALL RED RETROSPOT WINDMILL,2010-06-01,492.94
SMALL RED RETROSPOT WINDMILL,2010-07-01,280.0
SMALL RED RETROSPOT WINDMILL,2010-08-01,232.5
SMALL RED RETROSPOT WINDMILL,2010-09-01,87.5
SMALL RED RETROSPOT WINDMILL,2010-10-01,15.0
SMALL RED RETROSPOT WINDMILL,2010-11-01,253.52
SMALL RED RETROSPOT WINDMILL,2010-12-01,33.75
SMALL RED RETROSPOT WINDMILL,2011-01-01,118.75
SMALL RED RETROSPOT WINDMILL,2011-02-01,184.41
SMALL RED RETROSPOT WINDMILL,2011-03-01,406.02
SMALL RED RETROSPOT WINDMILL,2011-04-01,604.18
SMALL RED RETROSPOT WINDMILL,2011-05-01,826.09
SMALL RED RETROSPOT WINDMILL,2011-06-01,343.75
SMALL RED RETROSPOT WINDMILL,2011-07-01,343.01
SMALL RED RETROSPOT WINDMILL,2011-08-01,541.9
SMALL RED RETROSPOT WINDMILL,2011-09-01,17.5
SMALL RED RETROSPOT WINDMILL,2011-10-01,41.13
SMALL RED RETROSPOT WINDMILL,2011-11-01,62.46
SMALL WHITE HEART OF WICKER,2011-06-01,480.78
SMALL WHITE HEART OF WICKER,2011-07-01,855.85
SMALL WHITE HEART OF WICKER,2011-08-01,1152.2
SMALL WHITE HEART OF WICKER,2011-09-01,1220.65
SMALL WHITE HEART OF WICKER,2011-10-01,1162.35
SMALL WHITE HEART OF WICKER,2011-11-01,1672.25
SMALL WHITE HEART OF WICKER,2011-12-01,288.75
SMALL ZINC HEART WALL ORGANISER,2011-04-01,92.0
SMALL ZINC HEART WALL ORGANISER,2011-05-01,695.45
SMALL ZINC HEART WALL ORGANISER,2011-06-01,1406.31
SMALL ZINC HEART WALL ORGANISER,2011-07-01,1360.31
SMALL ZINC HEART WALL ORGANISER,2011-08-01,211.11
SMALL ZINC HEART WALL ORGANISER,2011-09-01,1513.61
SMALL ZINC HEART WALL ORGANISER,2011-10-01,28.75
SMALL ZINC HEART WALL ORGANISER,2011-11-01,5.75
SMALL ZINC HEART WALL ORGANISER,2011-12-01,65.51
SOLDIERS EGG CUP,2010-11-01,345.0
SOLDIERS EGG CUP,2010-12-01,1608.08
SOLDIERS EGG CUP,2011-01-01,945.28
SOLDIERS EGG CUP,2011-02-01,719.03
SOLDIERS EGG CUP,2011-03-01,629.03
SOLDIERS EGG CUP,2011-04-01,15.22
SOLDIERS EGG CUP,2011-06-01,1318.34
SOLDIERS EGG CUP,2011-07-01,986.07
SOLDIERS EGG CUP,2011-08-01,1131.88
SOLDIERS EGG CUP,2011-09-01,781.59
SOLDIERS EGG CUP,2011-10-01,882.58
SOLDIERS EGG CUP,2011-11-01,1047.84
SOLDIERS EGG CUP,2011-12-01,450.28
SOMBRERO,2009-12-01,529.25
SOMBRERO,2010-01-01,289.0
SOMBRERO,2010-02-01,673.9
SOMBRERO,2010-03-01,53.4
SOMBRERO,2010-04-01,109.2
SOMBRERO,2010-05-01,1442.05
SOMBRERO,2010-06-01,604.45
SOMBRERO,2010-07-01,81.9
SOMBRERO,2010-08-01,1867.0
SOMBRERO,2010-09-01,13.65
SOMBRERO,2010-10-01,515.6
SOMBRERO,2010-11-01,542.9
SOMBRERO,2010-12-01,515.6
SOMBRERO,2011-01-01,74.1
SOMBRERO,2011-02-01,11.7
SOMBRERO,2011-03-01,533.15
SOMBRERO,2011-04-01,65.1
SOMBRERO,2011-05-01,779.25
SOMBRERO,2011-06-01,1236.4
SOMBRERO,2011-07-01,29.25
SOMBRERO,2011-08-01,1603.35
SOMBRERO,2011-09-01,11.7
SOMBRERO,2011-10-01,513.65
SOMBRERO,2011-11-01,54.6
SOMBRERO,2011-12-01,269.5
SPACEBOY BIRTHDAY CARD,2010-01-01,117.36
SPACEBOY BIRTHDAY CARD,2010-02-01,196.56
SPACEBOY BIRTHDAY CARD,2010-03-01,365.04
SPACEBOY BIRTHDAY CARD,2010-04-01,257.04
SPACEBOY BIRTHDAY CARD,2010-05-01,252.72
SPACEBOY BIRTHDAY CARD,2010-06-01,377.28
SPACEBOY BIRTHDAY CARD,2010-07-01,242.64
SPACEBOY BIRTHDAY CARD,2010-08-01,306.0
SPACEBOY BIRTHDAY CARD,2010-09-01,309.6
SPACEBOY BIRTHDAY CARD,2010-10-01,506.16
SPACEBOY BIRTHDAY CARD,2010-11-01,414.72
SPACEBOY BIRTHDAY CARD,2010-12-01,221.76
SPACEBOY BIRTHDAY CARD,2011-01-01,270.72
SPACEBOY BIRTHDAY CARD,2011-02-01,322.56
SPACEBOY BIRTHDAY CARD,2011-03-01,259.92
SPACEBOY BIRTHDAY CARD,2011-04-01,198.72
SPACEBOY BIRTHDAY CARD,2011-05-01,284.4
SPACEBOY BIRTHDAY CARD,2011-06-01,208.08
SPACEBOY BIRTHDAY CARD,2011-07-01,201.6
SPACEBOY BIRTHDAY CARD,2011-08-01,203.76
SPACEBOY BIRTHDAY CARD,2011-09-01,321.34
SPACEBOY BIRTHDAY CARD,2011-10-01,317.85
SPACEBOY BIRTHDAY CARD,2011-11-01,266.12
SPACEBOY BIRTHDAY CARD,2011-12-01,134.03
SPACEBOY GIFT WRAP,2010-01-01,105.0
SPACEBOY GIFT WRAP,2010-02-01,147.0
SPACEBOY GIFT WRAP,2010-03-01,304.5
SPACEBOY GIFT WRAP,2010-04-01,220.5
SPACEBOY GIFT WRAP,2010-05-01,241.5
SPACEBOY GIFT WRAP,2010-06-01,262.5
SPACEBOY GIFT WRAP,2010-07-01,283.5
SPACEBOY GIFT WRAP,2010-08-01,210.0
SPACEBOY GIFT WRAP,2010-09-01,262.5
SPACEBOY GIFT WRAP,2010-10-01,585.8
SPACEBOY GIFT WRAP,2010-11-01,328.5
SPACEBOY GIFT WRAP,2010-12-01,115.5
SPACEBOY GIFT WRAP,2011-01-01,147.0
SPACEBOY GIFT WRAP,2011-02-01,147.0
SPACEBOY GIFT WRAP,2011-03-01,309.5
SPACEBOY GIFT WRAP,2011-04-01,126.84
SPACEBOY GIFT WRAP,2011-05-01,189.0
SPACEBOY GIFT WRAP,2011-06-01,241.5
SPACEBOY GIFT WRAP,2011-07-01,257.0
SPACEBOY GIFT WRAP,2011-08-01,115.5
SPACEBOY GIFT WRAP,2011-09-01,231.0
SPACEBOY GIFT WRAP,2011-10-01,406.5
SPACEBOY GIFT WRAP,2011-11-01,355.5
SPACEBOY GIFT WRAP,2011-12-01,63.0
SPACEBOY LUNCH BOX,2010-07-01,1643.25
SPACEBOY LUNCH BOX,2010-08-01,1480.95
SPACEBOY LUNCH BOX,2010-09-01,2664.75
SPACEBOY LUNCH BOX,2010-10-01,1899.75
SPACEBOY LUNCH BOX,2010-11-01,3826.2
SPACEBOY LUNCH BOX,2010-12-01,2188.2
SPACEBOY LUNCH BOX,2011-01-01,2487.15
SPACEBOY LUNCH BOX,2011-02-01,2061.45
SPACEBOY LUNCH BOX,2011-03-01,3003.45
SPACEBOY LUNCH BOX,2011-04-01,922.65
SPACEBOY LUNCH BOX,2011-05-01,1972.8
SPACEBOY LUNCH BOX,2011-06-01,1923.75
SPACEBOY LUNCH BOX,2011-07-01,934.35
SPACEBOY LUNCH BOX,2011-08-01,3150.3
SPACEBOY LUNCH BOX,2011-09-01,1749.23
SPACEBOY LUNCH BOX,2011-10-01,1761.23
SPACEBOY LUNCH BOX,2011-11-01,2479.88
SPACEBOY LUNCH BOX,2011-12-01,712.95
SPACEBOY MINI BACKPACK,2011-09-01,1117.1
SPACEBOY MINI BACKPACK,2011-10-01,1687.9
SPACEBOY MINI BACKPACK,2011-11-01,1180.1
SPACEBOY MINI BACKPACK,2011-12-01,178.45
SPOTTY BUNTING,2011-05-01,7187.55
SPOTTY BUNTING,2011-06-01,5071.9
SPOTTY BUNTING,2011-07-01,6362.4
SPOTTY BUNTING,2011-08-01,6214.45
SPOTTY BUNTING,2011-09-01,4060.8
SPOTTY BUNTING,2011-10-01,2281.55
SPOTTY BUNTING,2011-11-01,3746.8
SPOTTY BUNTING,2011-12-01,613.8
STRAWBERRY   PICNIC BAG,2009-12-01,2.95
STRAWBERRY   PICNIC BAG,2010-01-01,978.05
STRAWBERRY   PICNIC BAG,2010-02-01,53.1
STRAWBERRY   PICNIC BAG,2010-03-01,923.0
STRAWBERRY   PICNIC BAG,2010-04-01,581.8
STRAWBERRY   PICNIC BAG,2010-05-01,847.95
STRAWBERRY   PICNIC BAG,2010-06-01,906.3
STRAWBERRY   PICNIC BAG,2010-07-01,980.05
STRAWBERRY   PICNIC BAG,2010-08-01,387.1
STRAWBERRY   PICNIC BAG,2010-09-01,280.9
STRAWBERRY   PICNIC BAG,2010-10-01,26.55
STRAWBERRY   PICNIC BAG,2010-11-01,198.3
STRAWBERRY   PICNIC BAG,2010-12-01,61.95
STRAWBERRY   PICNIC BAG,2011-01-01,266.15
STRAWBERRY   PICNIC BAG,2011-02-01,272.05
STRAWBERRY   PICNIC BAG,2011-03-01,934.15
STRAWBERRY   PICNIC BAG,2011-04-01,758.8
STRAWBERRY   PICNIC BAG,2011-05-01,1404.5
STRAWBERRY   PICNIC BAG,2011-06-01,750.6
STRAWBERRY   PICNIC BAG,2011-11-01,2.95
STRAWBERRY   PICNIC BAG,2011-12-01,11.8
STRAWBERRY CERAMIC TRINKET BOX,2009-12-01,3551.06
STRAWBERRY CERAMIC TRINKET BOX,2010-01-01,2273.22
STRAWBERRY CERAMIC TRINKET BOX,2010-02-01,1621.74
STRAWBERRY CERAMIC TRINKET BOX,2010-03-01,2670.46
STRAWBERRY CERAMIC TRINKET BOX,2010-04-01,1524.83
STRAWBERRY CERAMIC TRINKET BOX,2010-05-01,2475.31
STRAWBERRY CERAMIC TRINKET BOX,2010-06-01,2389.52
STRAWBERRY CERAMIC TRINKET BOX,2010-07-01,2629.66
STRAWBERRY CERAMIC TRINKET BOX,2010-08-01,1817.85
STRAWBERRY CERAMIC TRINKET BOX,2010-09-01,1989.54
STRAWBERRY CERAMIC TRINKET BOX,2010-10-01,2741.14
STRAWBERRY CERAMIC TRINKET BOX,2010-11-01,3200.32
STRAWBERRY CERAMIC TRINKET BOX,2010-12-01,2464.38
STRAWBERRY CERAMIC TRINKET BOX,2011-01-01,730.72
STRAWBERRY CERAMIC TRINKET BOX,2011-02-01,829.47
STRAWBERRY CERAMIC TRINKET BOX,2011-03-01,1326.96
STRAWBERRY CERAMIC TRINKET BOX,2011-04-01,847.78
STRAWBERRY CERAMIC TRINKET BOX,2011-05-01,921.83
STRAWBERRY CERAMIC TRINKET BOX,2011-06-01,584.21
STRAWBERRY CERAMIC TRINKET BOX,2011-07-01,637.57
STRAWBERRY CERAMIC TRINKET BOX,2011-08-01,566.61
STRAWBERRY CERAMIC TRINKET BOX,2011-09-01,969.6
STRAWBERRY CERAMIC TRINKET BOX,2011-10-01,1094.92
STRAWBERRY CERAMIC TRINKET BOX,2011-11-01,579.24
STRAWBERRY CERAMIC TRINKET BOX,2011-12-01,237.44
STRAWBERRY CHARLOTTE BAG,2009-12-01,340.35
STRAWBERRY CHARLOTTE BAG,2010-01-01,338.65
STRAWBERRY CHARLOTTE BAG,2010-02-01,264.8
STRAWBERRY CHARLOTTE BAG,2010-03-01,485.6
STRAWBERRY CHARLOTTE BAG,2010-04-01,600.2
STRAWBERRY CHARLOTTE BAG,2010-05-01,888.85
STRAWBERRY CHARLOTTE BAG,2010-06-01,539.2
STRAWBERRY CHARLOTTE BAG,2010-07-01,702.75
STRAWBERRY CHARLOTTE BAG,2010-08-01,433.25
STRAWBERRY CHARLOTTE BAG,2010-09-01,361.85
STRAWBERRY CHARLOTTE BAG,2010-10-01,519.75
STRAWBERRY CHARLOTTE BAG,2010-11-01,696.0
STRAWBERRY CHARLOTTE BAG,2010-12-01,180.15
STRAWBERRY CHARLOTTE BAG,2011-01-01,257.65
STRAWBERRY CHARLOTTE BAG,2011-02-01,314.85
STRAWBERRY CHARLOTTE BAG,2011-03-01,584.35
STRAWBERRY CHARLOTTE BAG,2011-04-01,458.25
STRAWBERRY CHARLOTTE BAG,2011-05-01,500.15
STRAWBERRY CHARLOTTE BAG,2011-06-01,641.0
STRAWBERRY CHARLOTTE BAG,2011-07-01,480.85
STRAWBERRY CHARLOTTE BAG,2011-08-01,693.4
STRAWBERRY CHARLOTTE BAG,2011-09-01,682.29
STRAWBERRY CHARLOTTE BAG,2011-10-01,308.7
STRAWBERRY CHARLOTTE BAG,2011-11-01,422.85
STRAWBERRY CHARLOTTE BAG,2011-12-01,54.26
STRAWBERRY FAIRY CAKE TEAPOT,2010-05-01,637.65
STRAWBERRY FAIRY CAKE TEAPOT,2010-06-01,1310.85
STRAWBERRY FAIRY CAKE TEAPOT,2010-07-01,1052.15
STRAWBERRY FAIRY CAKE TEAPOT,2010-08-01,945.45
STRAWBERRY FAIRY CAKE TEAPOT,2010-09-01,1070.25
STRAWBERRY FAIRY CAKE TEAPOT,2010-10-01,1053.45
STRAWBERRY FAIRY CAKE TEAPOT,2010-11-01,928.65
STRAWBERRY FAIRY CAKE TEAPOT,2010-12-01,498.0
STRAWBERRY FAIRY CAKE TEAPOT,2011-01-01,364.35
STRAWBERRY FAIRY CAKE TEAPOT,2011-02-01,376.2
STRAWBERRY FAIRY CAKE TEAPOT,2011-03-01,319.8
STRAWBERRY FAIRY CAKE TEAPOT,2011-04-01,430.65
STRAWBERRY FAIRY CAKE TEAPOT,2011-05-01,262.35
STRAWBERRY FAIRY CAKE TEAPOT,2011-06-01,200.85
STRAWBERRY FAIRY CAKE TEAPOT,2011-07-01,305.6
STRAWBERRY FAIRY CAKE TEAPOT,2011-08-01,222.75
STRAWBERRY FAIRY CAKE TEAPOT,2011-09-01,138.6
STRAWBERRY FAIRY CAKE TEAPOT,2011-10-01,257.4
STRAWBERRY FAIRY CAKE TEAPOT,2011-11-01,272.25
STRAWBERRY FAIRY CAKE TEAPOT,2011-12-01,84.15
STRAWBERRY LUNCH BOX WITH CUTLERY,2010-03-01,5.1
STRAWBERRY LUNCH BOX WITH CUTLERY,2010-04-01,375.9
STRAWBERRY LUNCH BOX WITH CUTLERY,2010-05-01,806.25
STRAWBERRY LUNCH BOX WITH CUTLERY,2010-06-01,1147.05
STRAWBERRY LUNCH BOX WITH CUTLERY,2010-07-01,701.25
STRAWBERRY LUNCH BOX WITH CUTLERY,2010-08-01,835.95
STRAWBERRY LUNCH BOX WITH CUTLERY,2010-09-01,1095.6
STRAWBERRY LUNCH BOX WITH CUTLERY,2010-10-01,535.5
STRAWBERRY LUNCH BOX WITH CUTLERY,2010-11-01,1061.4
STRAWBERRY LUNCH BOX WITH CUTLERY,2010-12-01,503.4
STRAWBERRY LUNCH BOX WITH CUTLERY,2011-01-01,773.25
STRAWBERRY LUNCH BOX WITH CUTLERY,2011-02-01,629.4
STRAWBERRY LUNCH BOX WITH CUTLERY,2011-03-01,975.75
STRAWBERRY LUNCH BOX WITH CUTLERY,2011-04-01,372.3
STRAWBERRY LUNCH BOX WITH CUTLERY,2011-05-01,1398.6
STRAWBERRY LUNCH BOX WITH CUTLERY,2011-06-01,920.1
STRAWBERRY LUNCH BOX WITH CUTLERY,2011-07-01,456.45
STRAWBERRY LUNCH BOX WITH CUTLERY,2011-08-01,633.45
STRAWBERRY LUNCH BOX WITH CUTLERY,2011-09-01,595.97
STRAWBERRY LUNCH BOX WITH CUTLERY,2011-10-01,955.98
STRAWBERRY LUNCH BOX WITH CUTLERY,2011-11-01,591.81
STRAWBERRY LUNCH BOX WITH CUTLERY,2011-12-01,83.73
STRAWBERRY RAFFIA FOOD COVER,2009-12-01,30.0
STRAWBERRY RAFFIA FOOD COVER,2010-01-01,30.0
STRAWBERRY RAFFIA FOOD COVER,2010-02-01,210.0
STRAWBERRY RAFFIA FOOD COVER,2010-03-01,505.35
STRAWBERRY RAFFIA FOOD COVER,2010-04-01,329.1
STRAWBERRY RAFFIA FOOD COVER,2010-05-01,198.75
STRAWBERRY RAFFIA FOOD COVER,2010-06-01,401.25
STRAWBERRY RAFFIA FOOD COVER,2010-07-01,390.0
STRAWBERRY RAFFIA FOOD COVER,2010-08-01,127.5
STRAWBERRY RAFFIA FOOD COVER,2010-09-01,30.0
STRAWBERRY RAFFIA FOOD COVER,2010-10-01,201.6
STRAWBERRY RAFFIA FOOD COVER,2010-11-01,187.5
STRAWBERRY RAFFIA FOOD COVER,2010-12-01,78.75
STRAWBERRY RAFFIA FOOD COVER,2011-01-01,60.0
STRAWBERRY RAFFIA FOOD COVER,2011-02-01,316.95
STRAWBERRY RAFFIA FOOD COVER,2011-03-01,216.6
STRAWBERRY RAFFIA FOOD COVER,2011-04-01,63.75
STRAWBERRY RAFFIA FOOD COVER,2011-05-01,261.6
STRAWBERRY RAFFIA FOOD COVER,2011-06-01,266.25
STRAWBERRY RAFFIA FOOD COVER,2011-07-01,146.25
STRAWBERRY RAFFIA FOOD COVER,2011-08-01,187.5
STRAWBERRY RAFFIA FOOD COVER,2011-09-01,48.75
STRAWBERRY RAFFIA FOOD COVER,2011-10-01,60.0
STRAWBERRY RAFFIA FOOD COVER,2011-11-01,26.25
STRAWBERRY SHOPPER BAG,2009-12-01,369.5
STRAWBERRY SHOPPER BAG,2010-01-01,596.5
STRAWBERRY SHOPPER BAG,2010-02-01,158.7
STRAWBERRY SHOPPER BAG,2010-03-01,340.6
STRAWBERRY SHOPPER BAG,2010-04-01,384.75
STRAWBERRY SHOPPER BAG,2010-05-01,358.6
STRAWBERRY SHOPPER BAG,2010-06-01,363.75
STRAWBERRY SHOPPER BAG,2010-07-01,306.25
STRAWBERRY SHOPPER BAG,2010-08-01,182.5
STRAWBERRY SHOPPER BAG,2010-09-01,208.5
STRAWBERRY SHOPPER BAG,2010-10-01,357.0
STRAWBERRY SHOPPER BAG,2010-11-01,277.25
STRAWBERRY SHOPPER BAG,2010-12-01,132.5
STRAWBERRY SHOPPER BAG,2011-01-01,239.75
STRAWBERRY SHOPPER BAG,2011-02-01,166.0
STRAWBERRY SHOPPER BAG,2011-03-01,281.0
STRAWBERRY SHOPPER BAG,2011-04-01,137.5
STRAWBERRY SHOPPER BAG,2011-05-01,316.0
STRAWBERRY SHOPPER BAG,2011-06-01,279.75
STRAWBERRY SHOPPER BAG,2011-07-01,233.7
STRAWBERRY SHOPPER BAG,2011-08-01,223.75
STRAWBERRY SHOPPER BAG,2011-09-01,53.75
STRAWBERRY SHOPPER BAG,2011-10-01,148.63
STRAWBERRY SHOPPER BAG,2011-11-01,273.55
STRAWBERRY SHOPPER BAG,2011-12-01,8.75
SUKI  SHOULDER BAG,2009-12-01,534.6
SUKI  SHOULDER BAG,2010-01-01,992.8
SUKI  SHOULDER BAG,2010-02-01,562.85
SUKI  SHOULDER BAG,2010-03-01,646.3
SUKI  SHOULDER BAG,2010-04-01,806.05
SUKI  SHOULDER BAG,2010-05-01,211.2
SUKI  SHOULDER BAG,2010-06-01,100.65
SUKI  SHOULDER BAG,2010-07-01,250.1
SUKI  SHOULDER BAG,2010-08-01,249.75
SUKI  SHOULDER BAG,2010-09-01,191.4
SUKI  SHOULDER BAG,2010-10-01,287.1
SUKI  SHOULDER BAG,2010-11-01,240.9
SUKI  SHOULDER BAG,2010-12-01,295.15
SUKI  SHOULDER BAG,2011-01-01,310.0
SUKI  SHOULDER BAG,2011-02-01,127.05
SUKI  SHOULDER BAG,2011-03-01,214.5
SUKI  SHOULDER BAG,2011-04-01,130.35
SUKI  SHOULDER BAG,2011-05-01,450.05
SUKI  SHOULDER BAG,2011-06-01,270.6
SUKI  SHOULDER BAG,2011-07-01,201.3
SUKI  SHOULDER BAG,2011-08-01,146.85
SUKI  SHOULDER BAG,2011-09-01,170.8
SUKI  SHOULDER BAG,2011-10-01,125.12
SUKI  SHOULDER BAG,2011-11-01,376.04
SUKI  SHOULDER BAG,2011-12-01,51.11
SWALLOWS GREETING CARD,2009-12-01,212.1
