Description,InvoiceMonth,TotalPrice,Year,Month,prev_month_sales,rolling_3m_avg,sales_delta,is_holiday_month
ROUND SNACK BOXES SET OF 4 SKULLS,2011-03-01,309.7,2011,3,35.4,141.58333333333334,168.11666666666665,0
ROUND SNACK BOXES SET OF 4 SKULLS,2011-04-01,76.7,2011,4,309.7,140.6,-63.89999999999999,1
ROUND SNACK BOXES SET OF 4 SKULLS,2011-05-01,150.45,2011,5,76.7,178.94999999999996,-28.49999999999997,1
ROUND SNACK BOXES SET OF 4 SKULLS,2011-06-01,246.3,2011,6,150.45,157.81666666666666,88.48333333333335,0
ROUND SNACK BOXES SET OF 4 SKULLS,2011-07-01,188.8,2011,7,246.3,195.1833333333333,-6.383333333333297,0
ROUND SNACK BOXES SET OF 4 SKULLS,2011-08-01,182.9,2011,8,188.8,206.0,-23.099999999999994,0
ROUND SNACK BOXES SET OF 4 SKULLS,2011-09-01,241.9,2011,9,182.9,204.53333333333333,37.366666666666674,0
ROUND SNACK BOXES SET OF 4 SKULLS,2011-10-01,346.6,2011,10,241.9,257.1333333333334,89.46666666666664,0
ROUND SNACK BOXES SET OF 4 SKULLS,2011-11-01,299.4,2011,11,346.6,295.96666666666664,3.433333333333337,0
ROUND SNACK BOXES SET OF 4 SKULLS,2011-12-01,94.4,2011,12,299.4,246.79999999999998,-152.39999999999998,1
ROUND SNACK BOXES SET OF4 WOODLAND,2010-02-01,2507.2,2010,2,1284.6,1895.8999999999999,611.3,0
ROUND SNACK BOXES SET OF4 WOODLAND,2010-03-01,1658.3,2010,3,2507.2,1816.6999999999998,-158.39999999999986,0
ROUND SNACK BOXES SET OF4 WOODLAND,2010-04-01,1525.65,2010,4,1658.3,1897.05,-371.39999999999986,1
ROUND SNACK BOXES SET OF4 WOODLAND,2010-05-01,1978.35,2010,5,1525.65,1720.7666666666664,257.5833333333335,1
ROUND SNACK BOXES SET OF4 WOODLAND,2010-06-01,1994.6,2010,6,1978.35,1832.8666666666668,161.73333333333312,0
ROUND SNACK BOXES SET OF4 WOODLAND,2010-07-01,1389.4,2010,7,1994.6,1787.45,-398.04999999999995,0
ROUND SNACK BOXES SET OF4 WOODLAND,2010-08-01,410.05,2010,8,1389.4,1264.6833333333334,-854.6333333333334,0
ROUND SNACK BOXES SET OF4 WOODLAND,2010-10-01,2172.4,2010,10,410.05,1323.95,848.45,0
ROUND SNACK BOXES SET OF4 WOODLAND,2010-11-01,3227.0,2010,11,2172.4,1936.4833333333336,1290.5166666666664,0
ROUND SNACK BOXES SET OF4 WOODLAND,2010-12-01,1914.45,2010,12,3227.0,2437.95,-523.4999999999998,1
ROUND SNACK BOXES SET OF4 WOODLAND,2011-01-01,1818.45,2011,1,1914.45,2319.9666666666667,-501.51666666666665,1
ROUND SNACK BOXES SET OF4 WOODLAND,2011-02-01,1551.5,2011,2,1818.45,1761.4666666666665,-209.96666666666647,0
ROUND SNACK BOXES SET OF4 WOODLAND,2011-03-01,1252.15,2011,3,1551.5,1540.7,-288.54999999999995,0
ROUND SNACK BOXES SET OF4 WOODLAND,2011-04-01,1001.45,2011,4,1252.15,1268.3666666666668,-266.91666666666674,1
ROUND SNACK BOXES SET OF4 WOODLAND,2011-05-01,1576.65,2011,5,1001.45,1276.7500000000002,299.89999999999986,1
ROUND SNACK BOXES SET OF4 WOODLAND,2011-06-01,2504.2,2011,6,1576.65,1694.1000000000001,810.0999999999997,0
ROUND SNACK BOXES SET OF4 WOODLAND,2011-07-01,1109.15,2011,7,2504.2,1730.0,-620.8499999999999,0
ROUND SNACK BOXES SET OF4 WOODLAND,2011-08-01,2639.9,2011,8,1109.15,2084.4166666666665,555.4833333333336,0
ROUND SNACK BOXES SET OF4 WOODLAND,2011-09-01,1654.85,2011,9,2639.9,1801.3,-146.45000000000005,0
ROUND SNACK BOXES SET OF4 WOODLAND,2011-10-01,2460.05,2011,10,1654.85,2251.6,208.45000000000027,0
ROUND SNACK BOXES SET OF4 WOODLAND,2011-11-01,2524.73,2011,11,2460.05,2213.2099999999996,311.52000000000044,0
ROUND SNACK BOXES SET OF4 WOODLAND,2011-12-01,728.49,2011,12,2524.73,1904.4233333333334,-1175.9333333333334,1
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2010-11-01,330.0,2010,11,165.0,247.5,82.5,0
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2010-12-01,910.0,2010,12,330.0,468.3333333333333,441.6666666666667,1
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2011-01-01,495.0,2011,1,910.0,578.3333333333334,-83.33333333333337,1
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2011-02-01,1075.0,2011,2,495.0,826.6666666666666,248.33333333333337,0
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2011-03-01,785.0,2011,3,1075.0,785.0,0.0,0
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2011-04-01,290.0,2011,4,785.0,716.6666666666666,-426.66666666666663,1
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2011-05-01,455.0,2011,5,290.0,510.0,-55.0,1
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2011-06-01,165.0,2011,6,455.0,303.3333333333333,-138.33333333333331,0
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2011-08-01,165.0,2011,8,165.0,261.6666666666667,-96.66666666666669,0
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2011-09-01,620.0,2011,9,165.0,316.6666666666667,303.3333333333333,0
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2011-10-01,580.0,2011,10,620.0,455.0,125.0,0
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,2011-11-01,330.0,2011,11,580.0,510.0,-180.0,0
S/4 BLUE ROUND DECOUPAGE BOXES,2010-01-01,23.6,2010,1,644.45,334.02500000000003,-310.425,1
S/4 BLUE ROUND DECOUPAGE BOXES,2010-02-01,103.25,2010,2,23.6,257.1,-153.85000000000002,0
S/4 BLUE ROUND DECOUPAGE BOXES,2010-03-01,88.5,2010,3,103.25,71.78333333333333,16.71666666666667,0
S/4 BLUE ROUND DECOUPAGE BOXES,2010-04-01,29.5,2010,4,88.5,73.75,-44.25,1
S/4 BLUE ROUND DECOUPAGE BOXES,2010-05-01,41.3,2010,5,29.5,53.1,-11.800000000000004,1
S/4 BLUE ROUND DECOUPAGE BOXES,2010-06-01,29.5,2010,6,41.3,33.43333333333333,-3.93333333333333,0
S/4 BLUE ROUND DECOUPAGE BOXES,2010-07-01,64.9,2010,7,29.5,45.23333333333333,19.66666666666668,0
S/4 BLUE ROUND DECOUPAGE BOXES,2010-08-01,1746.37,2010,8,64.9,613.59,1132.7799999999997,0
S/4 BLUE ROUND DECOUPAGE BOXES,2010-09-01,1676.72,2010,9,1746.37,1162.6633333333332,514.0566666666668,0
S/4 CACTI CANDLES,2010-01-01,196.7,2010,1,1200.8,698.75,-502.05,1
S/4 CACTI CANDLES,2010-02-01,246.2,2010,2,196.7,547.9,-301.7,0
S/4 CACTI CANDLES,2010-03-01,278.7,2010,3,246.2,240.5333333333333,38.166666666666686,0
S/4 CACTI CANDLES,2010-04-01,207.25,2010,4,278.7,244.04999999999998,-36.79999999999998,1
S/4 CACTI CANDLES,2010-05-01,211.55,2010,5,207.25,232.5,-20.94999999999999,1
S/4 CACTI CANDLES,2010-06-01,117.5,2010,6,211.55,178.76666666666665,-61.26666666666665,0
S/4 CACTI CANDLES,2010-07-01,169.8,2010,7,117.5,166.28333333333333,3.51666666666668,0
S/4 CACTI CANDLES,2010-08-01,108.9,2010,8,169.8,132.0666666666667,-23.166666666666686,0
S/4 CACTI CANDLES,2010-09-01,237.6,2010,9,108.9,172.10000000000002,65.49999999999997,0
S/4 CACTI CANDLES,2010-10-01,249.75,2010,10,237.6,198.75,51.0,0
S/4 CACTI CANDLES,2010-11-01,455.8,2010,11,249.75,314.3833333333334,141.41666666666663,0
S/4 CACTI CANDLES,2010-12-01,722.4,2010,12,455.8,475.9833333333333,246.41666666666669,1
S/4 CACTI CANDLES,2011-01-01,143.1,2011,1,722.4,440.43333333333334,-297.33333333333337,1
S/4 CACTI CANDLES,2011-02-01,167.0,2011,2,143.1,344.1666666666667,-177.16666666666669,0
S/4 CACTI CANDLES,2011-03-01,69.3,2011,3,167.0,126.46666666666668,-57.166666666666686,0
S/4 CACTI CANDLES,2011-04-01,201.65,2011,4,69.3,145.98333333333335,55.66666666666666,1
S/4 CACTI CANDLES,2011-05-01,167.0,2011,5,201.65,145.98333333333332,21.01666666666668,1
S/4 CACTI CANDLES,2011-06-01,137.3,2011,6,167.0,168.65,-31.349999999999994,0
S/4 CACTI CANDLES,2011-07-01,9.9,2011,7,137.3,104.73333333333333,-94.83333333333333,0
S/4 CACTI CANDLES,2011-08-01,19.8,2011,8,9.9,55.66666666666668,-35.866666666666674,0
S/4 CACTI CANDLES,2011-09-01,48.11,2011,9,19.8,25.936666666666667,22.173333333333332,0
S/4 CACTI CANDLES,2011-10-01,15.74,2011,10,48.11,27.88333333333333,-12.143333333333329,0
S/4 CACTI CANDLES,2011-11-01,517.18,2011,11,15.74,193.67666666666665,323.50333333333333,0
S/4 CACTI CANDLES,2011-12-01,25.64,2011,12,517.18,186.18666666666664,-160.54666666666662,1
S/6 WOODEN SKITTLES IN COTTON BAG,2010-01-01,120.95,2010,1,171.1,146.025,-25.075000000000003,1
S/6 WOODEN SKITTLES IN COTTON BAG,2010-02-01,324.5,2010,2,120.95,205.51666666666665,118.98333333333335,0
S/6 WOODEN SKITTLES IN COTTON BAG,2010-03-01,356.95,2010,3,324.5,267.46666666666664,89.48333333333335,0
S/6 WOODEN SKITTLES IN COTTON BAG,2010-04-01,532.3,2010,4,356.95,404.5833333333333,127.71666666666664,1
S/6 WOODEN SKITTLES IN COTTON BAG,2010-05-01,597.45,2010,5,532.3,495.56666666666666,101.88333333333338,1
S/6 WOODEN SKITTLES IN COTTON BAG,2010-06-01,283.75,2010,6,597.45,471.1666666666667,-187.41666666666669,0
S/6 WOODEN SKITTLES IN COTTON BAG,2010-07-01,221.25,2010,7,283.75,367.48333333333335,-146.23333333333335,0
S/6 WOODEN SKITTLES IN COTTON BAG,2010-08-01,191.75,2010,8,221.25,232.25,-40.5,0
S/6 WOODEN SKITTLES IN COTTON BAG,2010-09-01,836.15,2010,9,191.75,416.3833333333334,419.7666666666666,0
S/6 WOODEN SKITTLES IN COTTON BAG,2010-10-01,572.3,2010,10,836.15,533.4,38.89999999999998,0
S/6 WOODEN SKITTLES IN COTTON BAG,2010-11-01,1909.25,2010,11,572.3,1105.8999999999999,803.3500000000001,0
S/6 WOODEN SKITTLES IN COTTON BAG,2010-12-01,289.1,2010,12,1909.25,923.5500000000001,-634.45,1
S/6 WOODEN SKITTLES IN COTTON BAG,2011-01-01,100.3,2011,1,289.1,766.2166666666667,-665.9166666666667,1
S/6 WOODEN SKITTLES IN COTTON BAG,2011-02-01,159.3,2011,2,100.3,182.9,-23.599999999999994,0
S/6 WOODEN SKITTLES IN COTTON BAG,2011-03-01,94.4,2011,3,159.3,118.0,-23.599999999999994,0
S/6 WOODEN SKITTLES IN COTTON BAG,2011-04-01,240.5,2011,4,94.4,164.73333333333335,75.76666666666665,1
S/6 WOODEN SKITTLES IN COTTON BAG,2011-05-01,273.0,2011,5,240.5,202.63333333333333,70.36666666666667,1
S/6 WOODEN SKITTLES IN COTTON BAG,2011-06-01,674.5,2011,6,273.0,396.0,278.5,0
S/6 WOODEN SKITTLES IN COTTON BAG,2011-07-01,365.75,2011,7,674.5,437.75,-72.0,0
S/6 WOODEN SKITTLES IN COTTON BAG,2011-08-01,20.95,2011,8,365.75,353.73333333333335,-332.78333333333336,0
S/6 WOODEN SKITTLES IN COTTON BAG,2011-09-01,278.79,2011,9,20.95,221.83,56.96000000000001,0
S/6 WOODEN SKITTLES IN COTTON BAG,2011-10-01,344.2,2011,10,278.79,214.64666666666668,129.5533333333333,0
S/6 WOODEN SKITTLES IN COTTON BAG,2011-11-01,430.83,2011,11,344.2,351.2733333333333,79.55666666666667,0
S/6 WOODEN SKITTLES IN COTTON BAG,2011-12-01,100.04,2011,12,430.83,291.69,-191.64999999999998,1
SAVE THE PLANET COTTON TOTE BAG,2010-01-01,128.25,2010,1,279.0,203.625,-75.375,1
SAVE THE PLANET COTTON TOTE BAG,2010-02-01,221.25,2010,2,128.25,209.5,11.75,0
SAVE THE PLANET COTTON TOTE BAG,2010-03-01,141.75,2010,3,221.25,163.75,-22.0,0
SAVE THE PLANET COTTON TOTE BAG,2010-04-01,1248.0,2010,4,141.75,537.0,711.0,1
SAVE THE PLANET COTTON TOTE BAG,2010-05-01,169.5,2010,5,1248.0,519.75,-350.25,1
SAVE THE PLANET COTTON TOTE BAG,2010-06-01,242.25,2010,6,169.5,553.25,-311.0,0
SAVE THE PLANET COTTON TOTE BAG,2010-07-01,180.0,2010,7,242.25,197.25,-17.25,0
SAVE THE PLANET COTTON TOTE BAG,2010-08-01,114.75,2010,8,180.0,179.0,-64.25,0
SAVE THE PLANET COTTON TOTE BAG,2010-09-01,220.5,2010,9,114.75,171.75,48.75,0
SAVE THE PLANET COTTON TOTE BAG,2010-10-01,193.5,2010,10,220.5,176.25,17.25,0
SAVE THE PLANET COTTON TOTE BAG,2010-11-01,276.75,2010,11,193.5,230.25,46.5,0
SAVE THE PLANET COTTON TOTE BAG,2010-12-01,202.5,2010,12,276.75,224.25,-21.75,1
SAVE THE PLANET COTTON TOTE BAG,2011-01-01,83.25,2011,1,202.5,187.5,-104.25,1
SAVE THE PLANET COTTON TOTE BAG,2011-02-01,56.25,2011,2,83.25,114.0,-57.75,0
SAVE THE PLANET COTTON TOTE BAG,2011-03-01,164.25,2011,3,56.25,101.25,63.0,0
SAVE THE PLANET COTTON TOTE BAG,2011-04-01,132.75,2011,4,164.25,117.75,15.0,1
SAVE THE PLANET COTTON TOTE BAG,2011-05-01,90.0,2011,5,132.75,129.0,-39.0,1
SAVE THE PLANET COTTON TOTE BAG,2011-06-01,135.0,2011,6,90.0,119.25,15.75,0
SAVE THE PLANET COTTON TOTE BAG,2011-07-01,101.25,2011,7,135.0,108.75,-7.5,0
SAVE THE PLANET COTTON TOTE BAG,2011-08-01,67.5,2011,8,101.25,101.25,-33.75,0
SAVE THE PLANET COTTON TOTE BAG,2011-09-01,33.75,2011,9,67.5,67.5,-33.75,0
SAVE THE PLANET COTTON TOTE BAG,2011-10-01,117.0,2011,10,33.75,72.75,44.25,0
SAVE THE PLANET COTTON TOTE BAG,2011-11-01,96.75,2011,11,117.0,82.5,14.25,0
SAVE THE PLANET COTTON TOTE BAG,2011-12-01,13.5,2011,12,96.75,75.75,-62.25,1
SAVE THE PLANET MUG,2010-01-01,363.75,2010,1,795.14,579.4449999999999,-215.69499999999994,1
SAVE THE PLANET MUG,2010-02-01,855.64,2010,2,363.75,671.5099999999999,184.1300000000001,0
SAVE THE PLANET MUG,2010-03-01,801.29,2010,3,855.64,673.56,127.73000000000002,0
SAVE THE PLANET MUG,2010-04-01,929.65,2010,4,801.29,862.1933333333333,67.4566666666667,1
SAVE THE PLANET MUG,2010-05-01,663.69,2010,5,929.65,798.21,-134.51999999999998,1
SAVE THE PLANET MUG,2010-06-01,13.75,2010,6,663.69,535.6966666666667,-521.9466666666667,0
SAVE THE PLANET MUG,2010-07-01,2.5,2010,7,13.75,226.64666666666668,-224.14666666666668,0
SAVE THE PLANET MUG,2010-08-01,621.53,2010,8,2.5,212.59333333333333,408.9366666666666,0
SAVE THE PLANET MUG,2010-09-01,451.39,2010,9,621.53,358.47333333333336,92.91666666666663,0
SAVE THE PLANET MUG,2010-10-01,350.0,2010,10,451.39,474.3066666666667,-124.30666666666667,0
SAVE THE PLANET MUG,2010-11-01,570.73,2010,11,350.0,457.3733333333333,113.35666666666674,0
SAVE THE PLANET MUG,2010-12-01,495.58,2010,12,570.73,472.1033333333333,23.476666666666688,1
SAVE THE PLANET MUG,2011-01-01,111.25,2011,1,495.58,392.52,-281.27,1
SAVE THE PLANET MUG,2011-02-01,319.46,2011,2,111.25,308.7633333333333,10.696666666666658,0
SAVE THE PLANET MUG,2011-03-01,176.25,2011,3,319.46,202.32000000000002,-26.07000000000002,0
SAVE THE PLANET MUG,2011-04-01,383.45,2011,4,176.25,293.05333333333334,90.39666666666665,1
SAVE THE PLANET MUG,2011-05-01,365.14,2011,5,383.45,308.28000000000003,56.85999999999996,1
SAVE THE PLANET MUG,2011-06-01,951.95,2011,6,365.14,566.8466666666667,385.10333333333335,0
SAVE THE PLANET MUG,2011-07-01,276.39,2011,7,951.95,531.16,-254.76999999999998,0
SAVE THE PLANET MUG,2011-08-01,1095.94,2011,8,276.39,774.7600000000001,321.17999999999995,0
SAVE THE PLANET MUG,2011-09-01,789.83,2011,9,1095.94,720.7199999999999,69.11000000000013,0
SAVE THE PLANET MUG,2011-10-01,340.9,2011,10,789.83,742.2233333333334,-401.3233333333334,0
SAVE THE PLANET MUG,2011-11-01,810.3,2011,11,340.9,647.01,163.28999999999996,0
SAVE THE PLANET MUG,2011-12-01,186.88,2011,12,810.3,446.02666666666664,-259.14666666666665,1
SCANDINAVIAN PAISLEY PICNIC BAG,2010-01-01,791.55,2010,1,26.55,409.04999999999995,382.5,1
SCANDINAVIAN PAISLEY PICNIC BAG,2010-02-01,139.3,2010,2,791.55,319.13333333333327,-179.83333333333326,0
SCANDINAVIAN PAISLEY PICNIC BAG,2010-03-01,109.15,2010,3,139.3,346.6666666666667,-237.51666666666668,0
SCANDINAVIAN PAISLEY PICNIC BAG,2010-04-01,536.2,2010,4,109.15,261.55,274.65000000000003,1
SCANDINAVIAN PAISLEY PICNIC BAG,2010-05-01,262.55,2010,5,536.2,302.6333333333334,-40.08333333333337,1
SCANDINAVIAN PAISLEY PICNIC BAG,2010-06-01,336.3,2010,6,262.55,378.34999999999997,-42.049999999999955,0
SCANDINAVIAN PAISLEY PICNIC BAG,2010-07-01,362.85,2010,7,336.3,320.56666666666666,42.28333333333336,0
SCANDINAVIAN PAISLEY PICNIC BAG,2010-08-01,88.5,2010,8,362.85,262.55,-174.05,0
SCANDINAVIAN PAISLEY PICNIC BAG,2010-09-01,91.45,2010,9,88.5,180.93333333333337,-89.48333333333336,0
SCANDINAVIAN PAISLEY PICNIC BAG,2010-10-01,70.8,2010,10,91.45,83.58333333333333,-12.783333333333331,0
SCANDINAVIAN PAISLEY PICNIC BAG,2010-11-01,91.45,2010,11,70.8,84.56666666666666,6.88333333333334,0
SCANDINAVIAN PAISLEY PICNIC BAG,2010-12-01,64.9,2010,12,91.45,75.71666666666667,-10.816666666666663,1
SCANDINAVIAN PAISLEY PICNIC BAG,2011-01-01,157.0,2011,1,64.9,104.45,52.55,1
SCANDINAVIAN PAISLEY PICNIC BAG,2011-02-01,53.1,2011,2,157.0,91.66666666666667,-38.56666666666667,0
SCANDINAVIAN PAISLEY PICNIC BAG,2011-03-01,250.75,2011,3,53.1,153.61666666666667,97.13333333333333,0
SCANDINAVIAN PAISLEY PICNIC BAG,2011-04-01,305.9,2011,4,250.75,203.25,102.64999999999998,1
SCANDINAVIAN PAISLEY PICNIC BAG,2011-05-01,1154.9,2011,5,305.9,570.5166666666668,584.3833333333333,1
SCANDINAVIAN PAISLEY PICNIC BAG,2011-06-01,775.5,2011,6,1154.9,745.4333333333334,30.066666666666606,0
SCANDINAVIAN PAISLEY PICNIC BAG,2011-07-01,572.55,2011,7,775.5,834.3166666666666,-261.76666666666665,0
SCANDINAVIAN PAISLEY PICNIC BAG,2011-08-01,455.3,2011,8,572.55,601.1166666666667,-145.81666666666666,0
SCANDINAVIAN PAISLEY PICNIC BAG,2011-09-01,130.32,2011,9,455.3,386.0566666666666,-255.73666666666662,0
SCANDINAVIAN PAISLEY PICNIC BAG,2011-10-01,135.24,2011,10,130.32,240.28666666666666,-105.04666666666665,0
SCANDINAVIAN PAISLEY PICNIC BAG,2011-11-01,272.19,2011,11,135.24,179.25,92.94,0
SCANDINAVIAN PAISLEY PICNIC BAG,2011-12-01,68.46,2011,12,272.19,158.63,-90.17,1
SCANDINAVIAN REDS RIBBONS,2010-01-01,200.0,2010,1,447.5,323.75,-123.75,1
SCANDINAVIAN REDS RIBBONS,2010-02-01,132.5,2010,2,200.0,260.0,-127.5,0
SCANDINAVIAN REDS RIBBONS,2010-03-01,310.0,2010,3,132.5,214.16666666666666,95.83333333333334,0
SCANDINAVIAN REDS RIBBONS,2010-04-01,120.0,2010,4,310.0,187.5,-67.5,1
SCANDINAVIAN REDS RIBBONS,2010-05-01,93.75,2010,5,120.0,174.58333333333334,-80.83333333333334,1
SCANDINAVIAN REDS RIBBONS,2010-06-01,50.0,2010,6,93.75,87.91666666666667,-37.91666666666667,0
SCANDINAVIAN REDS RIBBONS,2010-07-01,60.0,2010,7,50.0,67.91666666666667,-7.916666666666671,0
SCANDINAVIAN REDS RIBBONS,2010-08-01,421.39,2010,8,60.0,177.13,244.26,0
SCANDINAVIAN REDS RIBBONS,2010-09-01,951.39,2010,9,421.39,477.5933333333333,473.7966666666667,0
SCANDINAVIAN REDS RIBBONS,2010-10-01,552.5,2010,10,951.39,641.76,-89.25999999999999,0
SCANDINAVIAN REDS RIBBONS,2010-11-01,605.0,2010,11,552.5,702.9633333333333,-97.96333333333325,0
SCANDINAVIAN REDS RIBBONS,2010-12-01,612.5,2010,12,605.0,590.0,22.5,1
SCANDINAVIAN REDS RIBBONS,2011-01-01,113.75,2011,1,612.5,443.75,-330.0,1
SCANDINAVIAN REDS RIBBONS,2011-02-01,73.75,2011,2,113.75,266.6666666666667,-192.91666666666669,0
SCANDINAVIAN REDS RIBBONS,2011-03-01,80.0,2011,3,73.75,89.16666666666667,-9.166666666666671,0
SCANDINAVIAN REDS RIBBONS,2011-04-01,48.75,2011,4,80.0,67.5,-18.75,1
SCANDINAVIAN REDS RIBBONS,2011-05-01,122.5,2011,5,48.75,83.75,38.75,1
SCANDINAVIAN REDS RIBBONS,2011-06-01,105.0,2011,6,122.5,92.08333333333333,12.916666666666671,0
SCANDINAVIAN REDS RIBBONS,2011-07-01,145.0,2011,7,105.0,124.16666666666667,20.83333333333333,0
SCANDINAVIAN REDS RIBBONS,2011-08-01,469.11,2011,8,145.0,239.70333333333335,229.40666666666667,0
SCANDINAVIAN REDS RIBBONS,2011-09-01,523.47,2011,9,469.11,379.1933333333333,144.2766666666667,0
SCANDINAVIAN REDS RIBBONS,2011-10-01,777.95,2011,10,523.47,590.1766666666667,187.7733333333333,0
SCANDINAVIAN REDS RIBBONS,2011-11-01,553.32,2011,11,777.95,618.2466666666668,-64.92666666666673,0
SCANDINAVIAN REDS RIBBONS,2011-12-01,82.1,2011,12,553.32,471.1233333333333,-389.0233333333333,1
SCOTTIE DOG HOT WATER BOTTLE,2010-01-01,1231.65,2010,1,6600.75,3916.2,-2684.5499999999997,1
SCOTTIE DOG HOT WATER BOTTLE,2010-02-01,750.0,2010,2,1231.65,2860.7999999999997,-2110.7999999999997,0
SCOTTIE DOG HOT WATER BOTTLE,2010-03-01,456.3,2010,3,750.0,812.6500000000001,-356.3500000000001,0
SCOTTIE DOG HOT WATER BOTTLE,2010-04-01,128.7,2010,4,456.3,445.0,-316.3,1
SCOTTIE DOG HOT WATER BOTTLE,2010-05-01,113.85,2010,5,128.7,232.95000000000002,-119.10000000000002,1
SCOTTIE DOG HOT WATER BOTTLE,2010-06-01,84.15,2010,6,113.85,108.89999999999999,-24.749999999999986,0
SCOTTIE DOG HOT WATER BOTTLE,2010-07-01,382.2,2010,7,84.15,193.4,188.79999999999998,0
SCOTTIE DOG HOT WATER BOTTLE,2010-08-01,638.1,2010,8,382.2,368.15000000000003,269.95,0
SCOTTIE DOG HOT WATER BOTTLE,2010-09-01,1754.4,2010,9,638.1,924.9,829.5000000000001,0
SCOTTIE DOG HOT WATER BOTTLE,2010-10-01,3733.8,2010,10,1754.4,2042.1000000000001,1691.7,0
SCOTTIE DOG HOT WATER BOTTLE,2010-11-01,6730.5,2010,11,3733.8,4072.9,2657.6,0
SCOTTIE DOG HOT WATER BOTTLE,2010-12-01,5568.15,2010,12,6730.5,5344.15,224.0,1
SCOTTIE DOG HOT WATER BOTTLE,2011-01-01,1101.9,2011,1,5568.15,4466.849999999999,-3364.9499999999994,1
SCOTTIE DOG HOT WATER BOTTLE,2011-02-01,158.4,2011,2,1101.9,2276.1499999999996,-2117.7499999999995,0
SCOTTIE DOG HOT WATER BOTTLE,2011-03-01,39.6,2011,3,158.4,433.3,-393.7,0
SCOTTIE DOG HOT WATER BOTTLE,2011-04-01,49.5,2011,4,39.6,82.5,-33.0,1
SCOTTIE DOG HOT WATER BOTTLE,2011-05-01,322.8,2011,5,49.5,137.29999999999998,185.50000000000003,1
SCOTTIE DOG HOT WATER BOTTLE,2011-06-01,171.3,2011,6,322.8,181.20000000000002,-9.900000000000006,0
SCOTTIE DOG HOT WATER BOTTLE,2011-07-01,564.45,2011,7,171.3,352.8500000000001,211.59999999999997,0
SCOTTIE DOG HOT WATER BOTTLE,2011-08-01,691.05,2011,8,564.45,475.59999999999997,215.45,0
SCOTTIE DOG HOT WATER BOTTLE,2011-09-01,5197.05,2011,9,691.05,2150.85,3046.2000000000003,0
SCOTTIE DOG HOT WATER BOTTLE,2011-10-01,2048.4,2011,10,5197.05,2645.5,-597.0999999999999,0
SCOTTIE DOG HOT WATER BOTTLE,2011-11-01,4134.15,2011,11,2048.4,3793.2000000000003,340.94999999999936,0
SCOTTIE DOG HOT WATER BOTTLE,2011-12-01,1716.9,2011,12,4134.15,2633.1499999999996,-916.2499999999995,1
SET 10 LIGHTS NIGHT OWL,2010-01-01,249.75,2010,1,627.75,438.75,-189.0,1
SET 10 LIGHTS NIGHT OWL,2010-02-01,671.4,2010,2,249.75,516.3000000000001,155.0999999999999,0
SET 10 LIGHTS NIGHT OWL,2010-03-01,419.55,2010,3,671.4,446.90000000000003,-27.350000000000023,0
SET 10 LIGHTS NIGHT OWL,2010-04-01,297.0,2010,4,419.55,462.65000000000003,-165.65000000000003,1
SET 10 LIGHTS NIGHT OWL,2010-05-01,290.25,2010,5,297.0,335.59999999999997,-45.349999999999966,1
SET 10 LIGHTS NIGHT OWL,2010-06-01,711.9,2010,6,290.25,433.05,278.84999999999997,0
SET 10 LIGHTS NIGHT OWL,2010-07-01,283.5,2010,7,711.9,428.55,-145.05,0
SET 10 LIGHTS NIGHT OWL,2010-08-01,746.7,2010,8,283.5,580.6999999999999,166.0000000000001,0
SET 10 LIGHTS NIGHT OWL,2010-09-01,750.3,2010,9,746.7,593.5,156.79999999999995,0
SET 10 LIGHTS NIGHT OWL,2010-10-01,740.5,2010,10,750.3,745.8333333333334,-5.333333333333371,0
SET 10 LIGHTS NIGHT OWL,2010-11-01,608.55,2010,11,740.5,699.7833333333333,-91.23333333333335,0
SET 10 LIGHTS NIGHT OWL,2010-12-01,845.85,2010,12,608.55,731.6333333333333,114.2166666666667,1
SET 10 LIGHTS NIGHT OWL,2011-01-01,344.25,2011,1,845.85,599.5500000000001,-255.30000000000007,1
SET 10 LIGHTS NIGHT OWL,2011-02-01,135.0,2011,2,344.25,441.7,-306.7,0
SET 10 LIGHTS NIGHT OWL,2011-03-01,644.4,2011,3,135.0,374.55,269.84999999999997,0
SET 10 LIGHTS NIGHT OWL,2011-04-01,345.3,2011,4,644.4,374.90000000000003,-29.600000000000023,1
SET 10 LIGHTS NIGHT OWL,2011-05-01,651.15,2011,5,345.3,546.9499999999999,104.20000000000005,1
SET 12 KIDS COLOUR  CHALK STICKS,2010-01-01,79.8,2010,1,158.34,119.07,-39.269999999999996,1
SET 12 KIDS COLOUR  CHALK STICKS,2010-02-01,89.46,2010,2,79.8,109.19999999999999,-19.739999999999995,0
